"x","predicted","std.error","conf.low","conf.high","group","group_col","variable"
1.277,0.000777788640583977,0.280257891791873,0.000449208984662668,0.00134638834591017,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","mature_forest_area"
1.277,0.00187023487841664,0.391861364881084,0.000868517933189937,0.00402264408008615,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","mature_forest_area"
1.293,0.000766009105669515,0.2821560622563,0.00044076144187826,0.00133094467159881,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","mature_forest_area"
1.293,0.00186929532869751,0.395417775240138,0.000862056511659784,0.00404863714939325,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","mature_forest_area"
1.312,0.000752252224530403,0.28441704612839,0.000430930152563113,0.00131285267058126,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","mature_forest_area"
1.312,0.00186818022528823,0.399650476584961,0.000854430090696276,0.00407979663069051,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","mature_forest_area"
1.323,0.000744400839620508,0.285729398405313,0.000425336054946014,0.00130249939942895,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","mature_forest_area"
1.323,0.00186753494259933,0.402105564663553,0.000850038025573167,0.00409798198069982,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","mature_forest_area"
1.383,0.000702994474064909,0.292929485482528,0.000396043838783013,0.00124754785527263,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","mature_forest_area"
1.383,0.00186401913302311,0.41555317662686,0.000826384393233389,0.00419906588582499,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","mature_forest_area"
1.443,0.000663889755604495,0.300196516579001,0.000368719822349267,0.00119506850945436,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","mature_forest_area"
1.443,0.00186050992995051,0.429089301060085,0.000803249182022283,0.00430337570857299,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","mature_forest_area"
1.578,0.000583669119298724,0.316768168334669,0.000313798178751797,0.00108538095637553,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","mature_forest_area"
1.578,0.00185263831404197,0.459828635689165,0.000753116107809427,0.00455011343636845,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","mature_forest_area"
1.632,0.000554362451322838,0.323474355735569,0.000294147386231282,0.0010445341133035,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","mature_forest_area"
1.632,0.00184949898339621,0.472220934045925,0.00073381075575447,0.0046535835204941,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","mature_forest_area"
1.654,0.00054284861250772,0.326218190305677,0.000286492122881596,0.00102835991211888,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","mature_forest_area"
1.654,0.00184822151963647,0.477283866680119,0.00072606789216929,0.00469653666175698,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","mature_forest_area"
1.687,0.000526024444520082,0.330346103966688,0.000275374494198933,0.00100459044276668,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","mature_forest_area"
1.687,0.00184630697516113,0.48489290202426,0.000714585919328015,0.00476184327144626,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","mature_forest_area"
1.7,0.000519540738106428,0.331976156158087,0.000271112114632381,0.000995385729094413,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","mature_forest_area"
1.7,0.00184555330430581,0.487895068196071,0.000710106205127434,0.00478786114730313,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","mature_forest_area"
1.748,0.000496285242188043,0.338013260654129,0.000255928338265885,0.000962157781396552,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","mature_forest_area"
1.748,0.00184277317881702,0.499001848110165,0.000693777762651045,0.00488536686898848,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","mature_forest_area"
1.764,0.000488766964039735,0.340031897576096,0.000251055328343452,0.000951341586429081,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","mature_forest_area"
1.764,0.00184184739957171,0.502711481689798,0.000688408815129698,0.00491837662702255,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","mature_forest_area"
1.769,0.000486440929736604,0.340663347997742,0.000249551313484611,0.000947987664783385,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","mature_forest_area"
1.769,0.00184155818877364,0.503871474276898,0.000686738564354066,0.00492874465798112,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","mature_forest_area"
1.782,0.000480444889858767,0.342306497525149,0.00024568223409539,0.000939325184893039,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","mature_forest_area"
1.782,0.00184080645281943,0.506889061138157,0.00068241269355541,0.00495581895304,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","mature_forest_area"
1.791,0.00047633711558977,0.343445217356545,0.000243038278515102,0.000933376563480657,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","mature_forest_area"
1.791,0.0018402861996721,0.50897950203612,0.000679432035738088,0.0049746623557342,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","mature_forest_area"
1.792,0.000475882868682562,0.343571799610321,0.000242746239752027,0.000932718038785387,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","mature_forest_area"
1.792,0.00184022840282711,0.509211840328916,0.000679101566446238,0.0049767611138615,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","mature_forest_area"
-1.081,0.00714172780505807,0.163342478732041,0.00519536977223518,0.00981006562062389,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-1.081,0.0029159307429939,0.235599713533807,0.00183951342336817,0.0046193139154021,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-1.073,0.00708867712355417,0.162687752818739,0.00516328941221944,0.00972502225570947,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-1.073,0.00290713905511806,0.23417548376926,0.00183907833683868,0.00459263132116085,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-1.072,0.00708207335892048,0.162606413505608,0.00515928820392338,0.0097144527484479,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-1.072,0.00290604195414037,0.233997935887961,0.00183902222828644,0.00458931110743345,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-1.07,0.00706888414863729,0.162444071008369,0.00515129166259699,0.00969335417028672,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-1.07,0.00290384899048926,0.233643163366859,0.00183890885342451,0.0045826807360951,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-1.055,0.00697073938373888,0.161240916584896,0.00509156621102201,0.00953682146048243,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-1.055,0.00288745427307569,0.230996296709086,0.00183800868388961,0.00453337913179403,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-1.054,0.00696424471849766,0.1611616188223,0.00508760004541126,0.00952649228473144,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-1.054,0.00288636457926944,0.230820724825422,0.00183794550283037,0.00453011902422855,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-1.052,0.00695127340865741,0.161003368544644,0.00507967351320042,0.00950587353242251,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-1.052,0.00288418642164938,0.230469917832897,0.0018378179363623,0.00452360878119647,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-1.05,0.00693832608983003,0.160845579728876,0.00507175470377313,0.00948530747673212,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-1.05,0.0028820099029968,0.230119561584495,0.00183768875822283,0.00451711182417337,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-1.047,0.00691894999906882,0.160609764720334,0.00505989094572005,0.00945455693135259,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-1.047,0.00287874819540017,0.229594876870249,0.00183749195365187,0.0045073912734654,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-1.042,0.00688677585092585,0.160219066292633,0.00504015647384147,0.00940356777295422,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-1.042,0.00287332019355335,0.228722685419013,0.00183715578707326,0.00449125661518769,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-1.039,0.00686754272470356,0.159986050687785,0.00502833880575585,0.00937313065869337,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-1.039,0.00287006829220651,0.228200751910076,0.00183694915233048,0.00448161551052318,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-1.024,0.00677217432893518,0.158836938406,0.00496950799557068,0.00922268872452763,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-1.024,0.00285386374992259,0.225606899861756,0.00183585952252786,0.00443385498919815,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-1.018,0.00673439630689892,0.158384830562756,0.00494609518677762,0.00916331808445514,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-1.018,0.00284740750641875,0.224576875930404,0.00183539686011329,0.00441495772485584,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-1.008,0.00667189752874358,0.15764103047332,0.00490722453401355,0.00906537837846403,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-1.008,0.00283667944939459,0.22286994275681,0.00183459093638903,0.00438372391050554,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.99,0.00656084813325322,0.156333278718272,0.00483772846082505,0.00889223071066308,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.99,0.00281747041439457,0.219829060209649,0.00183302785016824,0.00432832329114804,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.975,0.00646971100788292,0.15527463186108,0.00478027343902391,0.00875097712626765,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.975,0.00280156200785917,0.217327060691148,0.0018316113758541,0.00428295705590455,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.963,0.00639770779334068,0.154448521360671,0.00473460660143535,0.00863992672440774,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.963,0.00278889979959038,0.215347184366788,0.00183040119134751,0.00424718526264248,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.936,0.00623859858393899,0.152659032952575,0.0046328115426441,0.00839627533570949,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.936,0.00276061810360563,0.210966037665745,0.00182741813448846,0.00416838130186388,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.93,0.00620377847916243,0.152274647986995,0.00461036848549944,0.00834327802948409,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.93,0.0027543722253215,0.21000676578088,0.00182670472896919,0.00415118400136593,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.921,0.00615191012571609,0.151707286582305,0.00457682435908907,0.00826455145949252,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.921,0.00274502982109596,0.208577934572769,0.00182559915213122,0.00412560158272739,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.906,0.00606641889376632,0.150786567095955,0.00452123699428864,0.00813536784796957,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.906,0.0027295293194548,0.206224039487196,0.00182365992600674,0.00408353176700961,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.904,0.00605510963992916,0.150666179535882,0.00451385538625561,0.0081183328572427,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.904,0.00272746919179034,0.205912834643948,0.00182339207236907,0.00407797591110838,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.871,0.00587150389999743,0.148762081508007,0.00439307105750343,0.00784356496159381,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.871,0.00269370009598039,0.200871371446757,0.00181864574585494,0.00398811086933385,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.836,0.00568281574895216,0.146916731863303,0.00426703070920486,0.00756478423662911,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.836,0.00265833993188042,0.195727285893408,0.0018129053787497,0.0038964973898591,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.835,0.00567751418658256,0.146866708462132,0.00426346049032651,0.0075570049539891,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.835,0.00265733647289947,0.195583542039927,0.00181273017916209,0.00389393545154003,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.82,0.00559857835403251,0.146134682331228,0.00421011218820778,0.00744152921983824,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.82,0.00264232984177873,0.193449738824384,0.00181002504955233,0.00385587540102252,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.8,0.00549502567970124,0.145212732104299,0.00413957674237576,0.00729104881905686,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.8,0.00262245239838431,0.190671609051997,0.00180618791376179,0.00380620195440617,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.77,0.00534325758816317,0.143948084474244,0.00403504244008262,0.00707260178733428,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.77,0.00259291552586156,0.186654762867396,0.0017999179107881,0.00373398061884727,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.763,0.00530844924148807,0.143673768350546,0.00401086926020359,0.00702285699766045,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.763,0.00258607147130871,0.185744530791361,0.00179836292738208,0.00371752260411001,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.755,0.00526894437883503,0.143370007618431,0.00398334356958636,0.00696656319285421,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.755,0.00257827175515964,0.184717190311737,0.00179654201652082,0.00369889527442743,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.738,0.00518596488774731,0.142759314531758,0.00392520794110586,0.00684888621462194,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.738,0.00256177517771433,0.182580892896517,0.00179251455202472,0.00365995486208109,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.697,0.0049911478476612,0.141484314312555,0.00378698890817506,0.00657566908273424,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.697,0.00252242116609194,0.177702557815515,0.00178188312850533,0.00356962102341735,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.656,0.00480361400649639,0.140494962707488,0.00365158167440493,0.00631679511516168,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.656,0.00248367020574816,0.173237504772394,0.00176988297093845,0.0034843203819342,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.637,0.00471910223891345,0.14013509132731,0.0035897870116667,0.0062014788901987,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.637,0.00246591436315795,0.171317580460544,0.001763834191912,0.00344648711424109,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.628,0.00467958846876861,0.139986642005318,0.00356072752666724,0.00614785163544428,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.628,0.00245754795223219,0.170442511556508,0.00176085777792006,0.0034289394341764,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.6,0.00455875050424913,0.139615894711509,0.00347119317734803,0.00598500328065114,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.6,0.00243169977241229,0.167865923586583,0.0017511300794965,0.0033758756633148,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.58,0.004474344200954,0.139435927827547,0.00340805214046172,0.00587228590033678,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.58,0.00241340300075691,0.166164883218269,0.00174373899821085,0.00333938386872286,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.566,0.00441618725498585,0.139352203782317,0.00336425805111479,0.00579511895645639,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.566,0.00240067703869533,0.165045498460161,0.00173834111057756,0.00331453569559239,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.555,0.00437102097402088,0.139310881649959,0.00333008312204575,0.00573546912013725,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.555,0.00239072504923777,0.164208109971581,0.00173396868700172,0.00329541267275746,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.491,0.00411721137703687,0.139497835952172,0.00313538117376546,0.00540483022363774,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.491,0.00233363353578792,0.160100913620681,0.00170619065528961,0.00319107775985696,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.455,0.00398094996154846,0.139922502460035,0.00302900052985631,0.00523050693242438,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.455,0.00230211941354325,0.158389278383324,0.00168878184208728,0.00313751094863265,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.444,0.00394021742584354,0.140097802753176,0.00299695210395859,0.0051788253920533,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.444,0.00229257505508308,0.157955392171687,0.00168320441851464,0.00312186631652831,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.417,0.00384198899368041,0.14061772366076,0.0029192024412424,0.00505499793669196,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.417,0.00226931503907714,0.157070597758166,0.00166900363443051,0.00308488074661678,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.403,0.00379202001101003,0.140937102121648,0.00287940273527622,0.00499244010761229,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.403,0.00225734713885483,0.156713715960195,0.00166135612786857,0.0030664858516741,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.375,0.00369401608698538,0.141676731999626,0.0028008669760753,0.00487058425651777,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.375,0.00223359993112448,0.156211066677151,0.00164548602234229,0.00303127368191061,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.3,0.00344376208146039,0.144304909415595,0.0025975815038403,0.00456433054579196,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.3,0.00217121222120746,0.156264423905569,0.00159933186315291,0.00294697884359547,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.27,0.00334845745164448,0.145611551594823,0.00251919167616127,0.00444948268758055,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.27,0.00214674676048462,0.156856102258116,0.00157947037575383,0.00291716862003832,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.254,0.00329870787128314,0.146366064671288,0.00247807397000465,0.00438990525292045,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.254,0.00213381119399085,0.15730344922435,0.00156857390261453,0.00290214030288585,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.224,0.00320740463413262,0.147886227542006,0.00240227882094894,0.00428121103822878,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.224,0.0021097662811289,0.158386006987098,0.00154760642362289,0.00287553963709317,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.211,0.00316862635404454,0.14858682251361,0.00236996272699936,0.00423529235319095,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.211,0.00209943096664833,0.158952551863221,0.00153831429304827,0.00286463376086055,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.185,0.00309246629514425,0.150062064170605,0.00230629187883564,0.00414552023049474,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.185,0.00207891166552631,0.160259097091866,0.00151938097671814,0.00284390950565874,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.176,0.00306653063397487,0.150595314013755,0.00228455103551812,0.00411507026464544,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.176,0.0020718555591108,0.160764443883595,0.00151272434358647,0.00283706492009013,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.166,0.00303796748656093,0.15120120117465,0.00226057510140904,0.0040816048014853,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.166,0.00206404346802239,0.161357468185115,0.00150526935308805,0.00282965344292509,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.154,0.0030040416208663,0.151946636780813,0.00223205495671142,0.00404194878377417,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.154,0.00205470775093902,0.162112405624568,0.00149624495156166,0.00282102392128354,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.129,0.00293457108545039,0.15356276167938,0.00217351750417837,0.00396104848116584,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.129,0.00203539346333088,0.16383414281935,0.00147718657809919,0.00280394611220749,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
-0.113,0.00289095296910565,0.154640861508927,0.00213667707295443,0.00391045499015343,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
-0.113,0.00202312751357414,0.165039341801412,0.00146482049296953,0.00279363436254634,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
0.04,0.00250516655129677,0.166531848179091,0.00180878740658582,0.00346871846014183,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
0.04,0.00190949690039464,0.180261443467728,0.00134192126548594,0.00271647989934076,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
0.064,0.00244949711524945,0.168633764323128,0.00176130723698247,0.00340566381906884,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
0.064,0.00189225984072955,0.183192636397936,0.00132219312019454,0.00270744585657015,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
0.087,0.00239730564303689,0.170702400915064,0.0017167909433511,0.00334666364723457,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
0.087,0.00187588674511393,0.186123067987347,0.00130324918287999,0.00269945669833359,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
0.128,0.00230700501832343,0.174515771915383,0.00163979962001196,0.00324480213991582,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
0.128,0.00184704984565346,0.191624129772384,0.00126946021983275,0.00268672906852316,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
0.148,0.00226419546507122,0.176431854848456,0.00160332814476073,0.00319659003187936,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
0.148,0.00183314405556936,0.194429015201538,0.00125299881517753,0.00268117858963201,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
0.199,0.00215858461480448,0.181473951643064,0.00151348753011833,0.0030777952773651,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
0.199,0.00179815546051608,0.201913775863663,0.00121119262421499,0.00266880957491007,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
0.203,0.00215051234087599,0.181878508178776,0.00150663072141419,0.00306872088939023,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
0.203,0.00179543961587535,0.202519913719179,0.00120792808010092,0.00266794146174212,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
0.217,0.00212249586237479,0.183304483608789,0.001482846140001,0.00303722957561533,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
0.217,0.00178596636355679,0.204662166132168,0.00119652257819061,0.00266501347969528,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
0.266,0.00202727568204831,0.188413746954601,0.00140218938983791,0.00293020342782508,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
0.266,0.00175320118557777,0.212402051727858,0.00115689555136577,0.00265604691914578,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
0.28,0.00200086148871419,0.189905920992333,0.00137987250477666,0.00290050466531527,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
0.28,0.00174395040592437,0.214678673777806,0.00114566993892092,0.00265382892162874,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
0.291,0.001980348665318,0.191088026625243,0.00136256110553518,0.00287743508587112,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
0.291,0.0017367161325055,0.21648666452762,0.00113688342405732,0.00265218712840262,"Set-Feb (Non-Reproductive)","Set-Feb (Non-Reproductive)","secondary_forest_area"
0.293,0.00197664167359086,0.19130385656407,0.00135943456139969,0.00287326537936976,"Mar-Aug (Reproductive)","Mar-Aug (Reproductive)","secondary_forest_area"
